trade_date,vix7,vix7_mode,vix7_d1,vix7_d2,vix7_code1,vix7_code2,vix14,vix14_mode,vix14_d1,vix14_d2,vix14_code1,vix14_code2,vix30,vix30_mode,vix30_d1,vix30_d2,vix30_code1,vix30_code2,n_expiry_used,n_expiry_near,n_expiry_near_ok,dte_near,F_near,K0_near,ba_ratio,strip_min,expiry_src,warnings,vix7_span,vix14_span,vix30_span,close_0050
2020-05-14,25.77560372264369,interp,6.0,34.0,202005,202006,27.863775423823867,interp,6.0,34.0,202005,202006,28.915872898069413,interp,6.0,34.0,202005,202006,5,2,2,6.0,10748.5,10700.0,0.5153649167733675,66.0,empirical,,28.0,28.0,28.0,21.004935064935065
2020-05-15,24.66111617190726,interp,5.0,33.0,202005,202006,27.161795470114587,interp,5.0,33.0,202005,202006,28.40561781987654,interp,5.0,33.0,202005,202006,5,2,2,5.0,10818.0,10800.0,0.4671717171717171,66.0,empirical,,28.0,28.0,28.0,21.143623111582297
2020-05-18,29.260735996548327,interp,2.0,30.0,202005,202006,29.44618085988279,interp,2.0,30.0,202005,202006,29.54460884592398,exact,30.0,30.0,202006,202006,5,2,2,2.0,10762.0,10750.0,0.4621212121212121,66.0,empirical,,28.0,28.0,0.0,20.96711105221309
2020-05-19,26.527942096007955,interp,1.0,29.0,202005,202006,26.74850074924873,interp,1.0,29.0,202005,202006,26.73881859394905,interp,29.0,57.0,202006,202007,5,2,2,1.0,10869.75,10850.0,0.3891656288916563,66.0,empirical,,28.0,28.0,28.0,21.156231115822955
2020-05-20,19.20451152707753,exact,7.0,7.0,202005W4,202005W4,23.268152077388184,interp,7.0,28.0,202005W4,202006,24.88502913876961,interp,28.0,56.0,202006,202007,5,3,2,7.0,10893.5,10850.0,0.7052785923753666,31.0,empirical,202005(d0):dte=0 < 1,0.0,21.0,28.0,21.13101510734164
2020-05-21,18.42270456986758,interp,6.0,27.0,202005W4,202006,21.163691086512664,interp,6.0,27.0,202005W4,202006,22.29495775600815,interp,27.0,55.0,202006,202007,6,2,2,6.0,10981.5,10950.0,0.6370967741935484,31.0,empirical,,21.0,21.0,28.0,21.30752716671084
2020-05-22,23.48679506163964,interp,5.0,26.0,202005W4,202006,25.727097040357627,interp,5.0,26.0,202005W4,202006,26.179274202878062,interp,26.0,54.0,202006,202007,6,2,2,5.0,10789.0,10750.0,0.5432263814616756,34.0,empirical,,21.0,21.0,28.0,20.916679035250468
2020-05-25,24.119590714171483,interp,2.0,23.0,202005W4,202006,24.981236970324773,interp,2.0,23.0,202005W4,202006,24.82256194202701,interp,23.0,51.0,202006,202007,6,2,2,2.0,10859.5,10850.0,0.536541889483066,34.0,empirical,,21.0,21.0,28.0,21.055367081897696
2020-05-26,23.19826231746457,interp,1.0,22.0,202005W4,202006,23.39110008251108,interp,1.0,22.0,202005W4,202006,23.237138568122337,interp,22.0,50.0,202006,202007,6,2,2,1.0,11008.25,11000.0,0.4928698752228164,34.0,empirical,,21.0,21.0,28.0,21.294919162470187
2020-05-27,19.00031667374684,exact,7.0,7.0,202006W1,202006W1,22.575421120192846,interp,7.0,21.0,202006W1,202006,23.382172914069653,interp,21.0,49.0,202006,202007,6,3,2,7.0,11003.0,11000.0,0.65,30.0,empirical,202005W4(d0):dte=0 < 1,0.0,14.0,28.0,21.269703153988868
2020-05-28,21.53926978781673,interp,6.0,20.0,202006W1,202006,24.352535431067896,interp,6.0,20.0,202006W1,202006,24.60298517440837,interp,20.0,48.0,202006,202007,6,2,2,6.0,10941.5,10900.0,0.6209677419354839,31.0,empirical,,14.0,14.0,28.0,21.143623111582297
2020-05-29,21.09976180108496,interp,5.0,19.0,202006W1,202006,23.591023447007924,interp,5.0,19.0,202006W1,202006,24.00726036309568,interp,19.0,47.0,202006,202007,6,2,2,5.0,10946.0,10900.0,0.5629734848484849,32.0,empirical,,14.0,14.0,28.0,21.294919162470187
2020-06-01,22.93510319166974,interp,2.0,16.0,202006W1,202006,23.39628782285793,interp,2.0,16.0,202006W1,202006,23.2101041753831,interp,16.0,44.0,202006,202007,6,2,2,2.0,11079.0,11050.0,0.5160984848484849,32.0,empirical,,14.0,14.0,28.0,21.408391200636103
2020-06-02,22.42605387238666,interp,1.0,15.0,202006W1,202006,22.49659922836372,interp,1.0,15.0,202006W1,202006,22.569919682795017,interp,15.0,43.0,202006,202007,6,2,2,1.0,11129.75,11100.0,0.4545454545454546,33.0,empirical,,14.0,14.0,28.0,21.50925523456136
2020-06-03,19.30229037377175,exact,7.0,7.0,202006W2,202006W2,21.566123289409063,exact,14.0,14.0,202006,202006,22.005803976380825,interp,14.0,42.0,202006,202007,6,3,2,7.0,11301.5,11300.0,0.591642228739003,31.0,empirical,202006W1(d0):dte=0 < 1,0.0,0.0,28.0,21.88749536178108
2020-06-04,19.62548339440744,interp,6.0,13.0,202006W2,202006,21.31096327140167,interp,13.0,41.0,202006,202007,21.328007586465763,interp,13.0,41.0,202006,202007,6,2,2,6.0,11373.5,11350.0,0.5846638655462185,35.0,empirical,,7.0,28.0,28.0,22.089223429631595
2020-06-05,18.4621295115735,interp,5.0,12.0,202006W2,202006,20.11036138193876,interp,12.0,40.0,202006,202007,20.13624548551149,interp,12.0,40.0,202006,202007,6,3,3,5.0,11474.5,11450.0,0.545656910107038,36.0,empirical,,7.0,28.0,28.0,22.27834349324145
2020-06-08,22.00770829958972,interp,2.0,9.0,202006W2,202006,21.21290589228561,interp,9.0,37.0,202006,202007,20.33644331557095,interp,9.0,37.0,202006,202007,6,3,3,2.0,11589.5,11550.0,0.537073102120086,38.0,empirical,,7.0,28.0,28.0,22.568327590776573
2020-06-09,23.15333079157779,interp,1.0,8.0,202006W2,202006,21.74175449801836,interp,8.0,36.0,202006,202007,20.66182875539309,interp,8.0,36.0,202006,202007,6,3,3,1.0,11628.5,11600.0,0.4812065511959467,41.0,empirical,,7.0,28.0,28.0,22.593543599257885
2020-06-10,21.215322020199803,exact,7.0,7.0,202006,202006,20.888708204006164,interp,7.0,35.0,202006,202007,20.71240834632296,interp,7.0,35.0,202006,202007,5,3,2,7.0,11704.0,11700.0,0.5449561403508772,48.0,empirical,202006W2(d0):dte=0 < 1,0.0,28.0,28.0,22.807879671349063
2020-06-11,23.094187153895675,interp,6.0,34.0,202006,202007,22.934849395685173,interp,6.0,34.0,202006,202007,22.849414936448905,interp,6.0,34.0,202006,202007,5,2,2,6.0,11490.0,11450.0,0.5290423861852434,49.0,empirical,,28.0,28.0,28.0,22.454855552610656
2020-06-12,26.02205748943066,interp,5.0,33.0,202006,202007,26.13561600611215,interp,5.0,33.0,202006,202007,26.195979264726702,interp,5.0,33.0,202006,202007,5,2,2,5.0,11395.5,11350.0,0.5864117799018341,49.0,empirical,,28.0,28.0,28.0,22.25312748476014
2020-06-15,30.10344126460509,interp,2.0,30.0,202006,202007,29.36606123493177,interp,2.0,30.0,202006,202007,28.965117294962816,exact,30.0,30.0,202007,202007,5,2,2,2.0,11227.0,11200.0,0.5690051020408163,49.0,empirical,,28.0,28.0,0.0,21.93792737874371
2020-06-16,24.87916612706344,interp,1.0,29.0,202006,202007,24.78933933119664,interp,1.0,29.0,202006,202007,24.633216231671867,interp,29.0,64.0,202007,202008,5,2,2,1.0,11525.25,11500.0,0.4988662131519274,49.0,empirical,,28.0,28.0,35.0,22.417031539888686
2020-06-17,19.668614964495266,exact,7.0,7.0,202006W4,202006W4,22.62252147350898,interp,7.0,28.0,202006W4,202007,23.81924096775446,interp,28.0,63.0,202007,202008,5,3,2,7.0,11501.0,11500.0,0.737563775510204,32.0,empirical,202006(d0):dte=0 < 1,0.0,21.0,35.0,22.44224754837
2020-06-18,19.202176864546423,interp,6.0,27.0,202006W4,202007,21.965071085572006,interp,6.0,27.0,202006W4,202007,23.06310183519673,interp,27.0,62.0,202007,202008,6,2,2,6.0,11539.0,11500.0,0.7464923469387755,32.0,empirical,,21.0,21.0,35.0,22.417031539888686
2020-06-19,18.807595138421096,interp,5.0,26.0,202006W4,202007,21.25528940984988,interp,5.0,26.0,202006W4,202007,22.29789470256545,interp,26.0,61.0,202007,202008,6,2,2,5.0,11555.0,11550.0,0.6802721088435374,33.0,empirical,,21.0,21.0,35.0,22.404423535648025
2020-06-22,22.3698133864516,interp,2.0,23.0,202006W4,202007,22.690713049838912,interp,2.0,23.0,202006W4,202007,22.681266669168146,interp,23.0,58.0,202007,202008,6,2,2,2.0,11566.0,11550.0,0.6298701298701299,33.0,empirical,,21.0,21.0,35.0,22.454855552610656
2020-06-23,22.083142688433384,interp,1.0,22.0,202006W4,202007,22.202599694266244,interp,1.0,22.0,202006W4,202007,22.171027550813243,interp,22.0,57.0,202007,202008,6,2,2,1.0,11600.0,11600.0,0.4829931972789115,33.0,empirical,,21.0,21.0,35.0,22.555719586535915
2020-06-24,17.005018459502686,exact,7.0,7.0,202007W1,202007W1,21.0743148758438,interp,7.0,21.0,202007W1,202007,22.217211039477007,interp,21.0,56.0,202007,202008,6,3,2,7.0,11636.5,11600.0,0.7423469387755102,32.0,empirical,202006W4(d0):dte=0 < 1,0.0,14.0,35.0,22.694407633183147
2020-06-29,25.02412546278752,interp,2.0,16.0,202007W1,202007,25.26500087291469,interp,2.0,16.0,202007W1,202007,24.398832700924704,interp,16.0,51.0,202007,202008,6,2,2,2.0,11481.5,11450.0,0.6042053184910328,33.0,empirical,,14.0,14.0,35.0,22.46746355685132
2020-06-30,21.2355272920513,interp,1.0,15.0,202007W1,202007,21.499374764895947,interp,1.0,15.0,202007W1,202007,22.14005746934518,interp,15.0,50.0,202007,202008,6,2,2,1.0,11591.25,11550.0,0.3714285714285714,35.0,empirical,,14.0,14.0,35.0,22.66919162470183
2020-07-01,16.52773782998535,exact,7.0,7.0,202007W2,202007W2,20.45376748364849,exact,14.0,14.0,202007,202007,21.20638308008389,interp,14.0,49.0,202007,202008,6,3,2,7.0,11606.0,11600.0,0.6613520408163265,32.0,empirical,202007W1(d0):dte=0 < 1,0.0,0.0,35.0,22.82048767558972
2020-07-02,17.4843865251644,interp,6.0,13.0,202007W2,202007,19.592825761120107,interp,13.0,48.0,202007,202008,20.38047500948696,interp,13.0,48.0,202007,202008,6,2,2,6.0,11755.0,11750.0,0.6047418967587035,34.0,empirical,,7.0,35.0,35.0,23.072647760402862
2020-07-03,18.114133065413814,interp,5.0,12.0,202007W2,202007,19.916341854821063,interp,12.0,47.0,202007,202008,20.512348514665245,interp,12.0,47.0,202007,202008,6,2,2,5.0,11891.5,11850.0,0.5216666666666667,36.0,empirical,,7.0,35.0,35.0,23.33741584945667
2020-07-06,22.902516483090874,interp,2.0,9.0,202007W2,202007,22.06329951991432,interp,9.0,44.0,202007,202008,21.34415803050728,interp,9.0,44.0,202007,202008,6,2,2,2.0,12112.0,12100.0,0.6146304675716441,39.0,empirical,,7.0,35.0,35.0,23.740871985157703
2020-07-07,21.96302976286546,interp,1.0,8.0,202007W2,202007,21.79023076994888,interp,8.0,43.0,202007,202008,21.65068866400556,interp,8.0,43.0,202007,202008,6,2,2,1.0,12073.75,12050.0,0.3479758828596038,43.0,empirical,,7.0,35.0,35.0,23.829128014842304
2020-07-08,20.67093560019361,exact,7.0,7.0,202007,202007,21.335495809900674,interp,7.0,42.0,202007,202008,21.681600716967115,interp,7.0,42.0,202007,202008,5,2,1,7.0,12133.0,12100.0,0.5161290322580645,62.0,empirical,202007W2(d0):dte=0 < 1,0.0,35.0,35.0,23.993032069970848
2020-07-09,19.64810996234196,interp,6.0,41.0,202007,202008,20.761912686359203,interp,6.0,41.0,202007,202008,21.33217542019538,interp,6.0,41.0,202007,202008,5,1,1,6.0,12150.0,12150.0,0.4516129032258064,62.0,empirical,,35.0,35.0,35.0,24.06868009541479
2020-07-10,21.08406834572348,interp,5.0,40.0,202007,202008,22.13980868783773,interp,5.0,40.0,202007,202008,22.68278709627804,interp,5.0,40.0,202007,202008,5,2,2,5.0,11998.5,11950.0,0.5442708333333333,51.0,empirical,,35.0,35.0,35.0,23.86695202756428
2020-07-13,21.34866436729113,interp,2.0,37.0,202007,202008,21.516949364670136,interp,2.0,37.0,202007,202008,21.60616542715364,interp,2.0,37.0,202007,202008,5,2,2,2.0,12206.0,12200.0,0.4993872549019608,51.0,empirical,,35.0,35.0,35.0,24.21997614630268
2020-07-14,22.8423957515758,interp,1.0,36.0,202007,202008,22.90476785867663,interp,1.0,36.0,202007,202008,22.9379636349932,interp,1.0,36.0,202007,202008,5,2,2,1.0,12187.75,12150.0,0.4955575980392157,51.0,empirical,,35.0,35.0,35.0,24.371272197190567
2020-07-15,19.696931919522985,exact,7.0,7.0,202007W4,202007W4,21.567607188341817,interp,7.0,35.0,202007W4,202008,22.501800846103443,interp,7.0,35.0,202007W4,202008,5,3,2,7.0,12212.5,12200.0,0.8019607843137255,35.0,empirical,202007(d0):dte=0 < 1,0.0,28.0,28.0,24.472136231115822
2020-07-16,19.159494614108887,interp,6.0,34.0,202007W4,202008,20.996637460354123,interp,6.0,34.0,202007W4,202008,21.91356075707615,interp,6.0,34.0,202007W4,202008,6,2,2,6.0,12162.0,12150.0,0.7056022408963585,35.0,empirical,,28.0,28.0,28.0,24.23258415054333
2020-07-17,18.05562919399568,interp,5.0,33.0,202007W4,202008,19.968451205300145,interp,5.0,33.0,202007W4,202008,20.91722103380508,interp,5.0,33.0,202007W4,202008,6,2,2,5.0,12168.5,12150.0,0.6627450980392157,35.0,empirical,,28.0,28.0,28.0,24.5099602438378
2020-07-20,20.07340720889664,interp,2.0,30.0,202007W4,202008,20.20844909339444,interp,2.0,30.0,202007W4,202008,20.2801037533404,exact,30.0,30.0,202008,202008,6,2,2,2.0,12170.0,12150.0,0.6145658263305322,35.0,empirical,,28.0,28.0,0.0,24.472136231115822
2020-07-21,20.102971897346315,interp,1.0,29.0,202007W4,202008,20.142832523015272,interp,1.0,29.0,202007W4,202008,20.30677674055916,interp,29.0,57.0,202008,202009,6,2,2,1.0,12421.0,12400.0,0.5761904761904761,35.0,empirical,,28.0,28.0,28.0,24.888200371057515
2020-07-22,17.05947872267748,exact,7.0,7.0,202007W5,202007W5,19.04530450445138,interp,7.0,28.0,202007W5,202008,20.21890621736633,interp,28.0,56.0,202008,202009,6,3,2,7.0,12421.0,12400.0,0.7490566037735849,35.0,empirical,202007W4(d0):dte=0 < 1,0.0,21.0,28.0,24.951240392260804
2020-07-23,18.416193659882392,interp,6.0,27.0,202007W5,202008,20.025739395113867,interp,6.0,27.0,202007W5,202008,21.15148934440005,interp,27.0,55.0,202008,202009,6,2,2,6.0,12390.5,12350.0,0.6296296296296295,36.0,empirical,,21.0,21.0,28.0,24.926024383779485
2020-07-24,22.68916921032426,interp,5.0,26.0,202007W5,202008,23.425053949535272,interp,5.0,26.0,202007W5,202008,24.01563830147181,interp,26.0,54.0,202008,202009,6,2,2,5.0,12256.5,12250.0,0.6435185185185186,36.0,empirical,,21.0,21.0,28.0,24.837768354094887
2020-07-27,24.835861573396425,interp,2.0,23.0,202007W5,202008,24.58523314481525,interp,2.0,23.0,202007W5,202008,24.85809367547813,interp,23.0,51.0,202008,202009,6,2,2,2.0,12606.5,12600.0,0.6822612085769981,38.0,empirical,,21.0,21.0,28.0,26.048136761197988
2020-07-28,28.265365244738227,interp,1.0,22.0,202007W5,202008,28.03178728608365,interp,1.0,22.0,202007W5,202008,27.767462622705075,interp,22.0,50.0,202008,202009,6,2,2,1.0,12558.0,12550.0,0.77450110864745,41.0,empirical,,21.0,21.0,28.0,26.12378478664193
2020-07-29,21.80861568193156,exact,7.0,7.0,202008W1,202008W1,24.90348570262193,interp,7.0,21.0,202008W1,202008,26.32849970889709,interp,21.0,49.0,202008,202009,6,3,2,7.0,12520.0,12500.0,0.7272727272727273,35.0,empirical,202007W5(d0):dte=0 < 1,0.0,14.0,28.0,25.859016697588128
2020-07-30,23.37687565720833,interp,6.0,20.0,202008W1,202008,24.54535039053324,interp,6.0,20.0,202008W1,202008,25.508119978609063,interp,20.0,48.0,202008,202009,6,2,2,6.0,12679.0,12650.0,0.6797979797979798,36.0,empirical,,14.0,14.0,28.0,26.237256824807847
2020-07-31,24.265012807737136,interp,5.0,19.0,202008W1,202008,25.154773010054903,interp,5.0,19.0,202008W1,202008,26.282338218170064,interp,19.0,47.0,202008,202009,6,2,2,5.0,12659.0,12650.0,0.631578947368421,38.0,empirical,,14.0,14.0,28.0,26.17421680360456
2020-08-03,25.21424841562926,interp,2.0,16.0,202008W1,202008,24.98511554829543,interp,2.0,16.0,202008W1,202008,26.34470131495578,interp,16.0,44.0,202008,202009,6,2,2,2.0,12526.5,12500.0,0.7105263157894737,38.0,empirical,,14.0,14.0,28.0,25.720328650940896
2020-08-04,22.03767335229978,interp,1.0,15.0,202008W1,202008,22.12509932416189,interp,1.0,15.0,202008W1,202008,24.15424362967993,interp,15.0,43.0,202008,202009,6,2,2,1.0,12713.75,12700.0,0.5242914979757085,39.0,empirical,,14.0,14.0,28.0,26.048136761197988
2020-08-05,18.304021100419032,exact,7.0,7.0,202008W2,202008W2,21.35654379070705,exact,14.0,14.0,202008,202008,23.735324209504466,interp,14.0,42.0,202008,202009,6,3,2,7.0,12793.0,12750.0,0.6774436090225564,35.0,empirical,202008W1(d0):dte=0 < 1,0.0,0.0,28.0,26.300296846011133
2020-08-06,20.364413036512545,interp,6.0,13.0,202008W2,202008,22.320259592394283,interp,13.0,41.0,202008,202009,24.03187366408937,interp,13.0,41.0,202008,202009,6,2,2,6.0,12881.0,12850.0,0.6418918918918919,37.0,empirical,,7.0,28.0,28.0,26.5776729393056
2020-08-07,20.228097554261268,interp,5.0,12.0,202008W2,202008,22.290108265588675,interp,12.0,40.0,202008,202009,24.259619776268536,interp,12.0,40.0,202008,202009,6,3,3,5.0,12808.5,12800.0,0.5907981280040476,40.0,empirical,,7.0,28.0,28.0,26.388552875695737
2020-08-10,22.14416345817233,interp,2.0,9.0,202008W2,202008,23.18720946558863,interp,9.0,37.0,202008,202009,24.16075236053996,interp,9.0,37.0,202008,202009,6,3,3,2.0,12899.0,12850.0,0.5631145121848385,40.0,empirical,,7.0,28.0,28.0,26.62810495626822
2020-08-11,21.86300181279072,interp,1.0,8.0,202008W2,202008,23.096322055425247,interp,8.0,36.0,202008,202009,23.93267594684277,interp,8.0,36.0,202008,202009,6,3,3,1.0,12772.25,12750.0,0.5051732861118138,40.0,empirical,,7.0,28.0,28.0,26.426376888417707
2020-08-12,19.48121981049057,exact,7.0,7.0,202008,202008,22.07746898375068,interp,7.0,35.0,202008,202009,23.34436868899747,interp,7.0,35.0,202008,202009,5,3,2,7.0,12656.5,12650.0,0.5373134328358209,67.0,empirical,202008W2(d0):dte=0 < 1,0.0,28.0,28.0,26.03552875695733
2020-08-13,19.09673242658848,interp,6.0,34.0,202008,202009,21.03392036589388,interp,6.0,34.0,202008,202009,21.99744230900473,interp,6.0,34.0,202008,202009,5,2,2,6.0,12726.5,12700.0,0.4816725197541703,67.0,empirical,,28.0,28.0,28.0,26.287688841770475
2020-08-14,19.201008829336526,interp,5.0,33.0,202008,202009,21.07915827076968,interp,5.0,33.0,202008,202009,22.01542048622822,interp,5.0,33.0,202008,202009,5,2,2,5.0,12790.0,12750.0,0.5409350307287093,67.0,empirical,,28.0,28.0,28.0,26.350728862973764
2020-08-17,21.21795306755564,interp,2.0,30.0,202008,202009,21.38606552186018,interp,2.0,30.0,202008,202009,21.475187397872105,exact,30.0,30.0,202009,202009,5,2,2,2.0,12955.0,12950.0,0.5492756804214223,67.0,empirical,,28.0,28.0,0.0,26.62810495626822
2020-08-18,21.50706868440778,interp,1.0,29.0,202008,202009,21.684081172899493,interp,1.0,29.0,202008,202009,21.70026500045226,interp,29.0,64.0,202009,202010,5,2,2,1.0,12878.25,12850.0,0.436188622106857,67.0,empirical,,28.0,28.0,35.0,26.47680890538033
2020-08-19,17.558575914962233,exact,7.0,7.0,202008W4,202008W4,20.46253752328854,interp,7.0,28.0,202008W4,202009,21.64008359774257,interp,28.0,63.0,202009,202010,5,3,2,7.0,12786.5,12750.0,0.7023217247097844,36.0,empirical,202008(d0):dte=0 < 1,0.0,21.0,35.0,26.287688841770475
2020-08-20,26.53435595460501,interp,6.0,27.0,202008W4,202009,28.05975025170601,interp,6.0,27.0,202008W4,202009,27.99694636397044,interp,27.0,62.0,202009,202010,6,2,2,6.0,12351.5,12300.0,0.7426381605486083,37.0,empirical,,21.0,21.0,35.0,25.367304532202493
2020-08-21,20.84056200121609,interp,5.0,26.0,202008W4,202009,23.672198909562105,interp,5.0,26.0,202008W4,202009,24.19359124909485,interp,26.0,61.0,202009,202010,6,2,2,5.0,12592.5,12550.0,0.6205638474295191,45.0,empirical,,21.0,21.0,35.0,25.922056718791413
2020-08-24,23.697430656644304,interp,2.0,23.0,202008W4,202009,24.03328541456608,interp,2.0,23.0,202008W4,202009,23.29116822904783,interp,23.0,58.0,202009,202010,6,2,2,2.0,12642.0,12600.0,0.591044776119403,45.0,empirical,,21.0,21.0,35.0,25.99770474423536
2020-08-25,23.602257854391432,interp,1.0,22.0,202008W4,202009,23.86210756413333,interp,1.0,22.0,202008W4,202009,22.98214045739856,interp,22.0,57.0,202009,202010,6,2,2,1.0,12772.25,12750.0,0.4985074626865671,45.0,empirical,,21.0,21.0,35.0,26.19943281208588
2020-08-26,18.45720435961009,exact,7.0,7.0,202009W1,202009W1,22.097619828877992,interp,7.0,21.0,202009W1,202009,22.38815296903501,interp,21.0,56.0,202009,202010,6,3,2,7.0,12822.0,12800.0,0.691044776119403,35.0,empirical,202008W4(d0):dte=0 < 1,0.0,14.0,35.0,26.300296846011133
2020-08-27,19.4368782263356,interp,6.0,20.0,202009W1,202009,22.21641866560512,interp,6.0,20.0,202009W1,202009,22.38039431738348,interp,20.0,55.0,202009,202010,6,2,2,6.0,12787.0,12750.0,0.6530859217426381,37.0,empirical,,14.0,14.0,35.0,26.36333686721441
2020-08-28,21.02095217261777,interp,5.0,19.0,202009W1,202009,23.143394375636767,interp,5.0,19.0,202009W1,202009,23.007233852784942,interp,19.0,54.0,202009,202010,6,2,2,5.0,12721.0,12700.0,0.5467930617184349,37.0,empirical,,14.0,14.0,35.0,26.09856877816061
2020-08-31,24.88736908240881,interp,2.0,16.0,202009W1,202009,25.060512736708603,interp,2.0,16.0,202009W1,202009,23.70609462493397,interp,16.0,51.0,202009,202010,6,2,2,2.0,12624.0,12600.0,0.5602906520031422,38.0,empirical,,14.0,14.0,35.0,25.66989663397827
2020-09-01,23.22678419602617,interp,1.0,15.0,202009W1,202009,23.51690084204744,interp,1.0,15.0,202009W1,202009,22.703713816489174,interp,15.0,50.0,202009,202010,6,2,2,1.0,12710.0,12700.0,0.4440298507462686,40.0,empirical,,14.0,14.0,35.0,26.06074476543864
2020-09-02,19.155611200240617,exact,7.0,7.0,202009W2,202009W2,22.97448181034688,exact,14.0,14.0,202009,202009,22.19826928867512,interp,14.0,49.0,202009,202010,6,3,2,7.0,12715.0,12700.0,0.7786780383795309,35.0,empirical,202009W1(d0):dte=0 < 1,0.0,0.0,35.0,25.972488735754045
2020-09-03,19.700994613224644,interp,6.0,13.0,202009W2,202009,22.37247953386054,interp,13.0,48.0,202009,202010,21.845805824545696,interp,13.0,48.0,202009,202010,6,2,2,6.0,12747.5,12700.0,0.5294243070362473,35.0,empirical,,7.0,35.0,35.0,26.048136761197988
2020-09-04,23.138035503832448,interp,5.0,12.0,202009W2,202009,24.769307173093143,interp,12.0,47.0,202009,202010,23.59334755622035,interp,12.0,47.0,202009,202010,6,2,2,5.0,12629.0,12600.0,0.6127694859038143,36.0,empirical,,7.0,35.0,35.0,25.859016697588128
2020-09-07,25.729616638528825,interp,2.0,9.0,202009W2,202009,24.79118505751131,interp,9.0,44.0,202009,202010,23.683363625778583,interp,9.0,44.0,202009,202010,6,2,2,2.0,12599.5,12550.0,0.4703509479628882,37.0,empirical,,7.0,35.0,35.0,25.82119268486616
2020-09-08,23.56055341813333,interp,1.0,8.0,202009W2,202009,22.97132876531609,interp,8.0,43.0,202009,202010,22.484152776856288,interp,8.0,43.0,202009,202010,6,2,2,1.0,12684.25,12650.0,0.4308719560094265,38.0,empirical,,7.0,35.0,35.0,25.972488735754045
2020-09-09,23.213623196995524,exact,7.0,7.0,202009,202009,22.710778092410727,interp,7.0,42.0,202009,202010,22.437986749388365,interp,7.0,42.0,202009,202010,5,2,1,7.0,12599.5,12550.0,0.4324324324324324,74.0,empirical,202009W2(d0):dte=0 < 1,0.0,35.0,35.0,25.79597667638484
2020-09-10,19.954915044879968,interp,6.0,41.0,202009,202010,20.52280185740759,interp,6.0,41.0,202009,202010,20.81934202325084,interp,6.0,41.0,202009,202010,5,1,1,6.0,12698.0,12650.0,0.4266666666666667,75.0,empirical,,35.0,35.0,35.0,26.022920752716672
2020-09-11,19.78238067468871,interp,5.0,40.0,202009,202010,20.50784832144545,interp,5.0,40.0,202009,202010,20.884462649807595,interp,5.0,40.0,202009,202010,5,2,2,5.0,12662.5,12650.0,0.5712486002239642,47.0,empirical,,35.0,35.0,35.0,26.03552875695733
2020-09-14,19.688386273188907,interp,2.0,37.0,202009,202010,19.6112590516315,interp,2.0,37.0,202009,202010,19.57000024567572,interp,2.0,37.0,202009,202010,5,2,2,2.0,12785.0,12750.0,0.5925251959686451,47.0,empirical,,35.0,35.0,35.0,26.36333686721441
2020-09-15,18.947948643821,interp,1.0,36.0,202009,202010,18.88771560965437,interp,1.0,36.0,202009,202010,18.85551264998497,interp,1.0,36.0,202009,202010,5,2,2,1.0,12842.5,12800.0,0.5045592705167173,47.0,empirical,,35.0,35.0,35.0,26.46420090113968
2020-09-16,17.922660315012987,exact,7.0,7.0,202009W4,202009W4,18.336357513655944,interp,7.0,35.0,202009W4,202010,18.55322458197716,interp,7.0,35.0,202009W4,202010,5,3,2,7.0,12932.0,12900.0,0.7474164133738602,35.0,empirical,202009(d0):dte=0 < 1,0.0,28.0,28.0,26.86765703684071
2020-09-17,17.325705318211135,interp,6.0,34.0,202009W4,202010,18.490786520686093,interp,6.0,34.0,202009W4,202010,19.08310031300745,interp,6.0,34.0,202009W4,202010,6,2,2,6.0,12856.5,12850.0,0.6831140350877194,38.0,empirical,,28.0,28.0,28.0,26.5776729393056
2020-09-18,16.87182008052245,interp,5.0,33.0,202009W4,202010,18.17608485739653,interp,5.0,33.0,202009W4,202010,18.83479916618751,interp,5.0,33.0,202009W4,202010,6,2,2,5.0,12873.0,12850.0,0.6644736842105263,38.0,empirical,,28.0,28.0,28.0,26.55245693082428
2020-09-21,21.60210938909997,interp,2.0,30.0,202009W4,202010,21.011200450476387,interp,2.0,30.0,202009W4,202010,20.689149297869733,exact,30.0,30.0,202010,202010,6,2,2,2.0,12722.0,12700.0,0.638157894736842,38.0,empirical,,28.0,28.0,0.0,26.338120858733102
